time,probe,cat,target,target_ip,reached,ping_rtt,baseline_rtt,spike_x,trace_max_rtt,max_hop_delta,delta_link,tromboned,exit
2026-07-02 23:02,ptcl.khi (AS17557),CDN,telenor.com.pk,104.18.12.112,True,25.7,25.9,1.0,26.5,24.3,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-02 23:02,zcom.anchor (AS152605),CDN,telenor.com.pk,104.18.12.112,True,95.6,95.6,1.0,101.1,75.9,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:13,orbit (AS151983),CDN,telenor.com.pk,104.18.12.112,True,96.0,96.7,1.0,99.9,73.4,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:13,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.5,21.9,1.0,23.2,19.3,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-02 23:14,ptcl.anchor (AS17557),CDN,telenor.com.pk,104.18.12.112,False,,24.0,,0.8,0.0,,False,
2026-07-02 23:15,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.5,21.9,1.0,22.3,19.5,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-02 23:15,transworld (AS38193),CDN,telenor.com.pk,104.18.12.112,True,99.6,101.0,1.0,99.8,99.4,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-02 23:15,tes.transworld-retail (AS135407),CDN,telenor.com.pk,104.18.12.112,True,99.3,99.2,1.0,195.0,170.9,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:16,fasttel (AS150683),CDN,telenor.com.pk,104.18.12.112,True,27.5,23.1,1.2,28.5,17.2,RFC1918()->RFC1918(),False,
2026-07-02 23:16,ptcl (AS17557),CDN,telenor.com.pk,104.18.12.112,True,26.9,28.7,0.9,24.2,24.2,RFC1918()->CLOUDFLARENET (US),False,
2026-07-02 23:16,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.0,4.4,0.9,25.6,18.5,RFC1918()->RFC1918(),False,
2026-07-02 23:16,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.0,4.4,0.9,5.0,2.5,RFC1918()->?(),False,
2026-07-02 23:16,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.0,4.4,0.9,4.4,2.2,RFC1918()->CYBERNET-PK(PK),False,
2026-07-02 23:17,nova/tpcpl (AS136174),CDN,telenor.com.pk,104.18.12.112,True,98.6,98.6,1.0,102.1,79.4,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:17,ptcl.khi (AS17557),CDN,telenor.com.pk,104.18.12.112,True,26.3,25.9,1.0,26.3,25.0,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-02 23:17,zcom.anchor (AS152605),CDN,telenor.com.pk,104.18.12.112,True,95.7,95.6,1.0,106.6,75.8,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:27,orbit (AS151983),CDN,telenor.com.pk,104.18.12.112,True,102.7,96.7,1.1,105.6,74.5,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:28,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.6,21.9,1.0,22.9,19.4,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-02 23:29,ptcl.anchor (AS17557),CDN,telenor.com.pk,104.18.12.112,False,,24.0,,1.4,0.0,,False,
2026-07-02 23:30,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.6,21.9,1.0,22.3,19.5,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-02 23:30,transworld (AS38193),CDN,telenor.com.pk,104.18.12.112,True,102.2,101.0,1.0,102.8,102.3,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-02 23:30,tes.transworld-retail (AS135407),CDN,telenor.com.pk,104.18.12.112,True,101.9,99.2,1.0,200.3,168.1,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:31,fasttel (AS150683),CDN,telenor.com.pk,104.18.12.112,True,28.4,23.1,1.2,28.7,18.1,RFC1918()->RFC1918(),False,
2026-07-02 23:31,ptcl (AS17557),CDN,telenor.com.pk,104.18.12.112,True,25.2,28.7,0.9,24.4,24.3,RFC1918()->CLOUDFLARENET (US),False,
2026-07-02 23:31,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.1,4.4,0.9,25.4,18.5,RFC1918()->RFC1918(),False,
2026-07-02 23:31,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.1,4.4,0.9,4.7,2.5,RFC1918()->?(),False,
2026-07-02 23:31,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.1,4.4,0.9,5.3,4.4,RFC1918()->CYBERNET-PK(PK),False,
2026-07-02 23:32,nova/tpcpl (AS136174),CDN,telenor.com.pk,104.18.12.112,True,98.7,98.6,1.0,106.3,79.2,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:32,ptcl.khi (AS17557),CDN,telenor.com.pk,104.18.12.112,True,26.0,25.9,1.0,26.3,24.9,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-02 23:32,zcom.anchor (AS152605),CDN,telenor.com.pk,104.18.12.112,True,97.2,95.6,1.0,100.9,74.6,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:42,orbit (AS151983),CDN,telenor.com.pk,104.18.12.112,True,102.9,96.7,1.1,118.5,74.3,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:42,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.4,21.9,1.0,23.0,19.4,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-02 23:44,ptcl.anchor (AS17557),CDN,telenor.com.pk,104.18.12.112,False,24.0,24.0,1.0,1.2,0.0,,False,
2026-07-02 23:45,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.2,4.4,1.0,4.8,2.6,RFC1918()->?(),False,
2026-07-02 23:45,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.4,21.9,1.0,22.4,19.4,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-02 23:45,transworld (AS38193),CDN,telenor.com.pk,104.18.12.112,True,103.0,101.0,1.0,102.7,102.2,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-02 23:45,tes.transworld-retail (AS135407),CDN,telenor.com.pk,104.18.12.112,True,102.1,99.2,1.0,200.8,167.8,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:46,fasttel (AS150683),CDN,telenor.com.pk,104.18.12.112,True,28.0,23.1,1.2,29.2,16.9,RFC1918()->RFC1918(),False,
2026-07-02 23:46,ptcl (AS17557),CDN,telenor.com.pk,104.18.12.112,True,28.4,28.7,1.0,24.4,24.3,RFC1918()->CLOUDFLARENET (US),False,
2026-07-02 23:46,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.2,4.4,1.0,25.6,18.6,RFC1918()->RFC1918(),False,
2026-07-02 23:46,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.2,4.4,1.0,4.4,2.1,RFC1918()->CYBERNET-PK(PK),False,
2026-07-02 23:47,nova/tpcpl (AS136174),CDN,telenor.com.pk,104.18.12.112,True,98.5,98.6,1.0,102.2,79.2,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:47,ptcl.khi (AS17557),CDN,telenor.com.pk,104.18.12.112,True,26.7,25.9,1.0,26.3,24.8,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-02 23:47,zcom.anchor (AS152605),CDN,telenor.com.pk,104.18.12.112,True,97.0,95.6,1.0,114.7,74.6,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:58,orbit (AS151983),CDN,telenor.com.pk,104.18.12.112,True,102.4,96.7,1.1,107.2,74.7,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-02 23:58,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.7,21.9,1.0,23.1,19.4,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-02 23:59,ptcl.anchor (AS17557),CDN,telenor.com.pk,104.18.12.112,False,,24.0,,1.2,0.0,,False,
2026-07-03 00:00,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.7,21.9,1.0,22.7,19.8,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 00:00,transworld (AS38193),CDN,telenor.com.pk,104.18.12.112,True,103.3,101.0,1.0,101.6,100.9,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 00:00,tes.transworld-retail (AS135407),CDN,telenor.com.pk,104.18.12.112,True,101.8,99.2,1.0,200.7,168.1,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:01,fasttel (AS150683),CDN,telenor.com.pk,104.18.12.112,True,28.0,23.1,1.2,28.3,16.9,RFC1918()->RFC1918(),False,
2026-07-03 00:01,ptcl (AS17557),CDN,telenor.com.pk,104.18.12.112,True,29.2,28.7,1.0,24.7,24.6,RFC1918()->CLOUDFLARENET (US),False,
2026-07-03 00:01,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.2,4.4,1.0,25.3,18.4,RFC1918()->RFC1918(),False,
2026-07-03 00:01,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.2,4.4,1.0,8.9,5.1,RFC1918()->RFC1918(),False,
2026-07-03 00:01,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.2,4.4,1.0,19.7,18.9,RFC1918()->CYBERNET-PK(PK),False,
2026-07-03 00:02,nova/tpcpl (AS136174),CDN,telenor.com.pk,104.18.12.112,True,98.7,98.6,1.0,103.1,78.1,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:02,ptcl.khi (AS17557),CDN,telenor.com.pk,104.18.12.112,True,26.3,25.9,1.0,26.3,24.4,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 00:02,zcom.anchor (AS152605),CDN,telenor.com.pk,104.18.12.112,True,97.0,95.6,1.0,108.5,74.6,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:13,orbit (AS151983),CDN,telenor.com.pk,104.18.12.112,True,102.3,96.7,1.1,105.5,74.2,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:13,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.7,21.9,1.0,22.9,19.1,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 00:14,ptcl.anchor (AS17557),CDN,telenor.com.pk,104.18.12.112,False,,24.0,,1.5,0.0,,False,
2026-07-03 00:15,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.7,21.9,1.0,22.5,20.0,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 00:15,transworld (AS38193),CDN,telenor.com.pk,104.18.12.112,True,102.9,101.0,1.0,101.5,101.0,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 00:15,tes.transworld-retail (AS135407),CDN,telenor.com.pk,104.18.12.112,True,102.0,99.2,1.0,200.7,168.2,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:16,fasttel (AS150683),CDN,telenor.com.pk,104.18.12.112,True,28.1,23.1,1.2,29.1,16.7,RFC1918()->RFC1918(),False,
2026-07-03 00:16,ptcl (AS17557),CDN,telenor.com.pk,104.18.12.112,True,24.2,28.7,0.8,25.4,25.3,RFC1918()->CLOUDFLARENET (US),False,
2026-07-03 00:16,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.1,4.4,0.9,27.5,18.7,RFC1918()->RFC1918(),False,
2026-07-03 00:16,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.1,4.4,0.9,21.6,17.4,RFC1918()->CYBERNET-AP - (PK),False,
2026-07-03 00:16,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.1,4.4,0.9,4.5,2.1,RFC1918()->CYBERNET-PK(PK),False,
2026-07-03 00:17,nova/tpcpl (AS136174),CDN,telenor.com.pk,104.18.12.112,True,99.1,98.6,1.0,103.1,79.4,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:17,ptcl.khi (AS17557),CDN,telenor.com.pk,104.18.12.112,True,26.3,25.9,1.0,26.7,24.8,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 00:17,zcom.anchor (AS152605),CDN,telenor.com.pk,104.18.12.112,True,97.0,95.6,1.0,100.9,74.6,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:27,orbit (AS151983),CDN,telenor.com.pk,104.18.12.112,True,102.8,96.7,1.1,105.5,64.5,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:28,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.9,21.9,1.0,22.9,19.3,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 00:29,ptcl.anchor (AS17557),CDN,telenor.com.pk,104.18.12.112,False,,24.0,,1.6,0.0,,False,
2026-07-03 00:30,ptcl (AS17557),CDN,telenor.com.pk,104.18.12.112,True,28.7,28.7,1.0,24.7,24.7,RFC1918()->CLOUDFLARENET (US),False,
2026-07-03 00:30,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.7,4.4,1.1,40.4,18.8,RFC1918()->RFC1918(),False,
2026-07-03 00:30,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.7,4.4,1.1,4.6,3.7,RFC1918()->CYBERNET-PK(PK),False,
2026-07-03 00:30,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.9,21.9,1.0,21.5,18.6,RFC1918()->CLOUDFLARENET (US),False,
2026-07-03 00:30,transworld (AS38193),CDN,telenor.com.pk,104.18.12.112,True,102.4,101.0,1.0,103.0,102.6,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 00:30,tes.transworld-retail (AS135407),CDN,telenor.com.pk,104.18.12.112,True,102.3,99.2,1.0,201.0,168.0,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:31,fasttel (AS150683),CDN,telenor.com.pk,104.18.12.112,True,22.9,23.1,1.0,29.2,17.0,RFC1918()->RFC1918(),False,
2026-07-03 00:31,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.7,4.4,1.1,5.1,2.7,RFC1918()->?(),False,
2026-07-03 00:32,nova/tpcpl (AS136174),CDN,telenor.com.pk,104.18.12.112,True,98.5,98.6,1.0,102.5,79.5,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:32,ptcl.khi (AS17557),CDN,telenor.com.pk,104.18.12.112,True,26.2,25.9,1.0,26.7,24.5,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 00:32,zcom.anchor (AS152605),CDN,telenor.com.pk,104.18.12.112,True,97.0,95.6,1.0,101.2,74.6,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:42,orbit (AS151983),CDN,telenor.com.pk,104.18.12.112,True,102.1,96.7,1.1,105.6,74.6,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:43,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.3,21.9,1.0,22.9,19.2,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 00:44,ptcl.anchor (AS17557),CDN,telenor.com.pk,104.18.12.112,False,22.8,24.0,1.0,0.9,0.0,,False,
2026-07-03 00:45,ptcl (AS17557),CDN,telenor.com.pk,104.18.12.112,True,23.9,28.7,0.8,24.7,24.6,RFC1918()->CLOUDFLARENET (US),False,
2026-07-03 00:45,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.1,4.4,0.9,15.5,11.9,RFC1918()->CYBERNET-AP - (PK),False,
2026-07-03 00:45,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.3,21.9,1.0,22.5,19.5,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 00:45,transworld (AS38193),CDN,telenor.com.pk,104.18.12.112,True,102.7,101.0,1.0,102.8,102.2,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 00:45,tes.transworld-retail (AS135407),CDN,telenor.com.pk,104.18.12.112,True,102.3,99.2,1.0,200.5,163.1,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:46,fasttel (AS150683),CDN,telenor.com.pk,104.18.12.112,True,28.4,23.1,1.2,28.4,17.2,RFC1918()->RFC1918(),False,
2026-07-03 00:46,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.1,4.4,0.9,25.6,18.6,RFC1918()->RFC1918(),False,
2026-07-03 00:46,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.1,4.4,0.9,5.4,2.6,RFC1918()->?(),False,
2026-07-03 00:47,nova/tpcpl (AS136174),CDN,telenor.com.pk,104.18.12.112,True,98.8,98.6,1.0,102.7,78.9,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:47,ptcl.khi (AS17557),CDN,telenor.com.pk,104.18.12.112,True,26.5,25.9,1.0,26.2,24.7,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 00:47,zcom.anchor (AS152605),CDN,telenor.com.pk,104.18.12.112,True,97.0,95.6,1.0,101.0,74.6,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:57,orbit (AS151983),CDN,telenor.com.pk,104.18.12.112,True,102.1,96.7,1.1,105.6,74.8,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 00:58,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,22.0,21.9,1.0,22.9,19.2,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 00:59,ptcl.anchor (AS17557),CDN,telenor.com.pk,104.18.12.112,False,,24.0,,1.2,0.0,,False,
2026-07-03 01:00,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.3,4.4,1.0,25.4,18.6,RFC1918()->RFC1918(),False,
2026-07-03 01:00,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,22.0,21.9,1.0,22.3,19.1,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 01:00,transworld (AS38193),CDN,telenor.com.pk,104.18.12.112,True,104.1,101.0,1.0,101.5,100.9,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 01:00,tes.transworld-retail (AS135407),CDN,telenor.com.pk,104.18.12.112,True,102.7,99.2,1.0,200.7,168.4,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:01,fasttel (AS150683),CDN,telenor.com.pk,104.18.12.112,True,28.3,23.1,1.2,29.0,16.8,RFC1918()->RFC1918(),False,
2026-07-03 01:01,ptcl (AS17557),CDN,telenor.com.pk,104.18.12.112,True,28.2,28.7,1.0,24.4,24.3,RFC1918()->CLOUDFLARENET (US),False,
2026-07-03 01:01,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.3,4.4,1.0,5.2,2.8,RFC1918()->?(),False,
2026-07-03 01:01,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.3,4.4,1.0,5.0,2.2,RFC1918()->CYBERNET-PK(PK),False,
2026-07-03 01:02,nova/tpcpl (AS136174),CDN,telenor.com.pk,104.18.12.112,True,98.5,98.6,1.0,102.3,79.4,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:02,ptcl.khi (AS17557),CDN,telenor.com.pk,104.18.12.112,True,26.1,25.9,1.0,26.1,24.7,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 01:02,zcom.anchor (AS152605),CDN,telenor.com.pk,104.18.12.112,True,97.0,95.6,1.0,101.1,74.5,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:13,orbit (AS151983),CDN,telenor.com.pk,104.18.12.112,True,102.8,96.7,1.1,105.7,74.5,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:13,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.5,21.9,1.0,23.0,19.5,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 01:14,ptcl.anchor (AS17557),CDN,telenor.com.pk,104.18.12.112,True,,24.0,,23.1,22.7,RFC1918()->CLOUDFLARENET (US),False,
2026-07-03 01:15,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.1,4.4,0.9,6.9,3.6,RFC1918()->RFC1918(),False,
2026-07-03 01:15,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.5,21.9,1.0,22.7,20.0,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 01:15,transworld (AS38193),CDN,telenor.com.pk,104.18.12.112,True,102.9,101.0,1.0,101.4,100.7,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 01:15,tes.transworld-retail (AS135407),CDN,telenor.com.pk,104.18.12.112,True,102.3,99.2,1.0,200.8,168.4,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:16,fasttel (AS150683),CDN,telenor.com.pk,104.18.12.112,True,28.2,23.1,1.2,28.8,17.3,RFC1918()->RFC1918(),False,
2026-07-03 01:16,ptcl (AS17557),CDN,telenor.com.pk,104.18.12.112,True,25.3,28.7,0.9,24.4,24.3,RFC1918()->CLOUDFLARENET (US),False,
2026-07-03 01:16,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.1,4.4,0.9,33.1,27.5,RFC1918()->RFC1918(),False,
2026-07-03 01:16,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.1,4.4,0.9,5.0,2.8,RFC1918()->?(),False,
2026-07-03 01:17,nova/tpcpl (AS136174),CDN,telenor.com.pk,104.18.12.112,True,98.7,98.6,1.0,102.4,79.5,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:17,ptcl.khi (AS17557),CDN,telenor.com.pk,104.18.12.112,True,25.9,25.9,1.0,30.1,24.4,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 01:17,zcom.anchor (AS152605),CDN,telenor.com.pk,104.18.12.112,True,97.0,95.6,1.0,102.7,74.6,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:27,orbit (AS151983),CDN,telenor.com.pk,104.18.12.112,True,96.8,96.7,1.0,99.6,74.7,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:28,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.5,21.9,1.0,22.9,19.5,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 01:29,ptcl.anchor (AS17557),CDN,telenor.com.pk,104.18.12.112,False,,24.0,,1.3,0.0,,False,
2026-07-03 01:30,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.5,21.9,1.0,22.7,20.2,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 01:30,transworld (AS38193),CDN,telenor.com.pk,104.18.12.112,True,99.9,101.0,1.0,99.6,98.9,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 01:30,tes.transworld-retail (AS135407),CDN,telenor.com.pk,104.18.12.112,True,99.0,99.2,1.0,195.2,171.5,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:31,fasttel (AS150683),CDN,telenor.com.pk,104.18.12.112,True,23.2,23.1,1.0,28.5,16.7,RFC1918()->RFC1918(),False,
2026-07-03 01:31,ptcl (AS17557),CDN,telenor.com.pk,104.18.12.112,True,24.7,28.7,0.9,23.8,23.7,RFC1918()->CLOUDFLARENET (US),False,
2026-07-03 01:31,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.2,4.4,1.0,25.4,18.6,RFC1918()->RFC1918(),False,
2026-07-03 01:31,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.2,4.4,1.0,5.0,2.4,RFC1918()->?(),False,
2026-07-03 01:31,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,4.2,4.4,1.0,9.5,6.3,RFC1918()->RFC1918(),False,
2026-07-03 01:32,nova/tpcpl (AS136174),CDN,telenor.com.pk,104.18.12.112,True,97.8,98.6,1.0,112.5,79.0,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:32,ptcl.khi (AS17557),CDN,telenor.com.pk,104.18.12.112,True,26.1,25.9,1.0,26.5,24.6,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 01:32,zcom.anchor (AS152605),CDN,telenor.com.pk,104.18.12.112,True,94.3,95.6,1.0,98.9,74.6,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:42,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.4,21.9,1.0,22.9,19.4,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 01:43,orbit (AS151983),CDN,telenor.com.pk,104.18.12.112,True,96.4,96.7,1.0,106.0,75.0,?()->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:44,ptcl.anchor (AS17557),CDN,telenor.com.pk,104.18.12.112,False,,24.0,,1.0,0.0,,False,
2026-07-03 01:45,nayatel (AS23674),CDN,telenor.com.pk,104.18.12.112,True,21.4,21.9,1.0,22.2,19.4,RFC1918()->PKTELECOM-AS-P(PK),False,
2026-07-03 01:45,transworld (AS38193),CDN,telenor.com.pk,104.18.12.112,True,99.8,101.0,1.0,101.6,100.9,RFC1918()->CLOUDFLARENET (US),True,CLOUDFLARENET - Cloudfla
2026-07-03 01:45,tes.transworld-retail (AS135407),CDN,telenor.com.pk,104.18.12.112,True,99.2,99.2,1.0,194.9,170.7,TWA(PK)->CMI-INT-HK - C(HK),True,CMI-INT-HK - China Mobil
2026-07-03 01:46,fasttel (AS150683),CDN,telenor.com.pk,104.18.12.112,True,28.1,23.1,1.2,28.7,16.8,RFC1918()->RFC1918(),False,
2026-07-03 01:46,ptcl (AS17557),CDN,telenor.com.pk,104.18.12.112,True,28.7,28.7,1.0,24.0,23.9,RFC1918()->CLOUDFLARENET (US),False,
2026-07-03 01:46,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,25.3,4.4,5.8,28.6,23.1,RFC1918()->RFC1918(),False,
2026-07-03 01:46,cybernet (AS9541),CDN,telenor.com.pk,104.18.12.112,True,25.3,4.4,5.8,5.2,2.7,RFC1918()->?(),False,
