probe_id,probe_isp,probe_lat,probe_lon,target,cls,ip,target_lat,target_lon,target_city,target_cc,geo_method,distance_km
64535,orbit,31.3995,73.1185,auroracloset.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10912.6
64722,tes,24.7985,67.0785,auroracloset.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11347.3
65892,nayatel,31.5185,74.3615,auroracloset.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.8
1014872,fasttel,33.6085,72.9905,auroracloset.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10679.7
1015491,zcom,31.5575,74.3615,auroracloset.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10938.7
1015679,nova,31.4615,74.4305,auroracloset.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10951.0
1016126,ptcl,24.8605,66.9985,auroracloset.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.6
1016143,cybernet,24.8585,66.9995,auroracloset.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.9
1016154,cybernet,24.8595,66.9995,auroracloset.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.8
1016393,ptcl,32.5685,71.5315,auroracloset.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10736.0
1016431,ntc,24.7875,66.9685,auroracloset.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11343.6
7613,zcom,31.5085,74.3375,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.6
7764,ptcl,31.4695,74.4105,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11247.0
60223,nayatel,33.6985,72.9885,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,10968.9
62224,transworld,31.4695,74.4085,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11246.9
64078,tes,31.5215,74.3605,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.0
64535,orbit,31.3995,73.1185,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11213.5
64722,tes,24.7985,67.0785,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11669.7
65892,nayatel,31.5185,74.3615,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.3
1014872,fasttel,33.6085,72.9905,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,10978.4
1015491,zcom,31.5575,74.3615,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11236.2
1015679,nova,31.4615,74.4305,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11248.4
1016126,ptcl,24.8605,66.9985,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.0
1016143,cybernet,24.8585,66.9995,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.3
1016154,cybernet,24.8595,66.9995,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.2
1016393,ptcl,32.5685,71.5315,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11039.5
1016431,ntc,24.7875,66.9685,burgeroclock.com.pk,CDN,172.66.174.208,43.6532,-79.3832,Toronto,CA,cdn_dstip,11666.2
7613,zcom,31.5085,74.3375,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.6
7764,ptcl,31.4695,74.4105,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11247.0
60223,nayatel,33.6985,72.9885,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,10968.9
62224,transworld,31.4695,74.4085,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11246.9
64078,tes,31.5215,74.3605,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.0
64535,orbit,31.3995,73.1185,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11213.5
64722,tes,24.7985,67.0785,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11669.7
65892,nayatel,31.5185,74.3615,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.3
1014872,fasttel,33.6085,72.9905,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,10978.4
1015491,zcom,31.5575,74.3615,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11236.2
1015679,nova,31.4615,74.4305,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11248.4
1016126,ptcl,24.8605,66.9985,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.0
1016143,cybernet,24.8585,66.9995,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.3
1016154,cybernet,24.8595,66.9995,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.2
1016393,ptcl,32.5685,71.5315,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11039.5
1016431,ntc,24.7875,66.9685,businesslist.pk,CDN,172.67.198.202,43.6532,-79.3832,Toronto,CA,cdn_dstip,11666.2
7613,zcom,31.5085,74.3375,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.6
7764,ptcl,31.4695,74.4105,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11247.0
60223,nayatel,33.6985,72.9885,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,10968.9
62224,transworld,31.4695,74.4085,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11246.9
64078,tes,31.5215,74.3605,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.0
64535,orbit,31.3995,73.1185,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11213.5
64722,tes,24.7985,67.0785,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11669.7
65892,nayatel,31.5185,74.3615,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.3
1014872,fasttel,33.6085,72.9905,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,10978.4
1015491,zcom,31.5575,74.3615,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11236.2
1015679,nova,31.4615,74.4305,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11248.4
1016126,ptcl,24.8605,66.9985,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.0
1016143,cybernet,24.8585,66.9995,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.3
1016154,cybernet,24.8595,66.9995,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.2
1016393,ptcl,32.5685,71.5315,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11039.5
1016431,ntc,24.7875,66.9685,digikhata.pk,CDN,104.26.2.35,43.6532,-79.3832,Toronto,CA,cdn_dstip,11666.2
7613,zcom,31.5085,74.3375,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.6
7764,ptcl,31.4695,74.4105,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11247.0
60223,nayatel,33.6985,72.9885,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,10968.9
62224,transworld,31.4695,74.4085,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11246.9
64078,tes,31.5215,74.3605,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.0
64535,orbit,31.3995,73.1185,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11213.5
64722,tes,24.7985,67.0785,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11669.7
65892,nayatel,31.5185,74.3615,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.3
1014872,fasttel,33.6085,72.9905,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,10978.4
1015491,zcom,31.5575,74.3615,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11236.2
1015679,nova,31.4615,74.4305,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11248.4
1016126,ptcl,24.8605,66.9985,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.0
1016143,cybernet,24.8585,66.9995,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.3
1016154,cybernet,24.8595,66.9995,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.2
1016393,ptcl,32.5685,71.5315,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11039.5
1016431,ntc,24.7875,66.9685,dogar.com.pk,CDN,172.67.155.22,43.6532,-79.3832,Toronto,CA,cdn_dstip,11666.2
7613,zcom,31.5085,74.3375,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.6
7764,ptcl,31.4695,74.4105,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11247.0
60223,nayatel,33.6985,72.9885,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,10968.9
62224,transworld,31.4695,74.4085,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11246.9
64078,tes,31.5215,74.3605,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.0
64535,orbit,31.3995,73.1185,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11213.5
64722,tes,24.7985,67.0785,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11669.7
65892,nayatel,31.5185,74.3615,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.3
1014872,fasttel,33.6085,72.9905,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,10978.4
1015491,zcom,31.5575,74.3615,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11236.2
1015679,nova,31.4615,74.4305,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11248.4
1016126,ptcl,24.8605,66.9985,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.0
1016143,cybernet,24.8585,66.9995,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.3
1016154,cybernet,24.8595,66.9995,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.2
1016393,ptcl,32.5685,71.5315,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11039.5
1016431,ntc,24.7875,66.9685,historicalpoint.pk,CDN,172.67.133.154,43.6532,-79.3832,Toronto,CA,cdn_dstip,11666.2
7613,zcom,31.5085,74.3375,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.6
7764,ptcl,31.4695,74.4105,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11247.0
60223,nayatel,33.6985,72.9885,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,10968.9
62224,transworld,31.4695,74.4085,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11246.9
64078,tes,31.5215,74.3605,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.0
64535,orbit,31.3995,73.1185,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11213.5
64722,tes,24.7985,67.0785,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11669.7
65892,nayatel,31.5185,74.3615,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.3
1014872,fasttel,33.6085,72.9905,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,10978.4
1015491,zcom,31.5575,74.3615,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11236.2
1015679,nova,31.4615,74.4305,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11248.4
1016126,ptcl,24.8605,66.9985,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.0
1016143,cybernet,24.8585,66.9995,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.3
1016154,cybernet,24.8595,66.9995,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.2
1016393,ptcl,32.5685,71.5315,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11039.5
1016431,ntc,24.7875,66.9685,honda.com.pk,CDN,104.20.31.71,43.6532,-79.3832,Toronto,CA,cdn_dstip,11666.2
7613,zcom,31.5085,74.3375,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10943.0
7764,ptcl,31.4695,74.4105,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.5
60223,nayatel,33.6985,72.9885,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10670.3
62224,transworld,31.4695,74.4085,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.4
64078,tes,31.5215,74.3605,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.4
64535,orbit,31.3995,73.1185,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10912.6
64722,tes,24.7985,67.0785,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,11347.3
65892,nayatel,31.5185,74.3615,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.8
1014872,fasttel,33.6085,72.9905,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10679.7
1015491,zcom,31.5575,74.3615,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10938.7
1015679,nova,31.4615,74.4305,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10951.0
1016126,ptcl,24.8605,66.9985,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.6
1016143,cybernet,24.8585,66.9995,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.9
1016154,cybernet,24.8595,66.9995,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.8
1016393,ptcl,32.5685,71.5315,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10736.0
1016431,ntc,24.7875,66.9685,logoofficial.com,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,11343.6
7613,zcom,31.5085,74.3375,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10943.0
7764,ptcl,31.4695,74.4105,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.5
60223,nayatel,33.6985,72.9885,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10670.3
62224,transworld,31.4695,74.4085,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.4
64078,tes,31.5215,74.3605,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.4
64535,orbit,31.3995,73.1185,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10912.6
64722,tes,24.7985,67.0785,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11347.3
65892,nayatel,31.5185,74.3615,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.8
1014872,fasttel,33.6085,72.9905,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10679.7
1015491,zcom,31.5575,74.3615,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10938.7
1015679,nova,31.4615,74.4305,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10951.0
1016126,ptcl,24.8605,66.9985,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.6
1016143,cybernet,24.8585,66.9995,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.9
1016154,cybernet,24.8595,66.9995,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.8
1016393,ptcl,32.5685,71.5315,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10736.0
1016431,ntc,24.7875,66.9685,meerzah.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11343.6
7613,zcom,31.5085,74.3375,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.6
7764,ptcl,31.4695,74.4105,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11247.0
60223,nayatel,33.6985,72.9885,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,10968.9
62224,transworld,31.4695,74.4085,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11246.9
64078,tes,31.5215,74.3605,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.0
64535,orbit,31.3995,73.1185,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11213.5
64722,tes,24.7985,67.0785,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11669.7
65892,nayatel,31.5185,74.3615,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.3
1014872,fasttel,33.6085,72.9905,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,10978.4
1015491,zcom,31.5575,74.3615,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11236.2
1015679,nova,31.4615,74.4305,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11248.4
1016126,ptcl,24.8605,66.9985,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.0
1016143,cybernet,24.8585,66.9995,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.3
1016154,cybernet,24.8595,66.9995,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.2
1016393,ptcl,32.5685,71.5315,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11039.5
1016431,ntc,24.7875,66.9685,mepcoebillcheck.pk,CDN,172.67.128.152,43.6532,-79.3832,Toronto,CA,cdn_dstip,11666.2
7613,zcom,31.5085,74.3375,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10943.0
7764,ptcl,31.4695,74.4105,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.5
60223,nayatel,33.6985,72.9885,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10670.3
62224,transworld,31.4695,74.4085,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.4
64078,tes,31.5215,74.3605,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.4
64535,orbit,31.3995,73.1185,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10912.6
64722,tes,24.7985,67.0785,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11347.3
65892,nayatel,31.5185,74.3615,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.8
1014872,fasttel,33.6085,72.9905,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10679.7
1015491,zcom,31.5575,74.3615,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10938.7
1015679,nova,31.4615,74.4305,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10951.0
1016126,ptcl,24.8605,66.9985,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.6
1016143,cybernet,24.8585,66.9995,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.9
1016154,cybernet,24.8595,66.9995,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.8
1016393,ptcl,32.5685,71.5315,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10736.0
1016431,ntc,24.7875,66.9685,motifz.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11343.6
7613,zcom,31.5085,74.3375,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.6
7764,ptcl,31.4695,74.4105,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11247.0
60223,nayatel,33.6985,72.9885,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,10968.9
62224,transworld,31.4695,74.4085,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11246.9
64078,tes,31.5215,74.3605,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.0
64535,orbit,31.3995,73.1185,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11213.5
64722,tes,24.7985,67.0785,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11669.7
65892,nayatel,31.5185,74.3615,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.3
1014872,fasttel,33.6085,72.9905,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,10978.4
1015491,zcom,31.5575,74.3615,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11236.2
1015679,nova,31.4615,74.4305,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11248.4
1016126,ptcl,24.8605,66.9985,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.0
1016143,cybernet,24.8585,66.9995,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.3
1016154,cybernet,24.8595,66.9995,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.2
1016393,ptcl,32.5685,71.5315,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11039.5
1016431,ntc,24.7875,66.9685,pesconlinebill.pk,CDN,172.67.162.107,43.6532,-79.3832,Toronto,CA,cdn_dstip,11666.2
7613,zcom,31.5085,74.3375,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.6
7764,ptcl,31.4695,74.4105,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11247.0
60223,nayatel,33.6985,72.9885,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,10968.9
62224,transworld,31.4695,74.4085,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11246.9
64078,tes,31.5215,74.3605,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.0
64535,orbit,31.3995,73.1185,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11213.5
64722,tes,24.7985,67.0785,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11669.7
65892,nayatel,31.5185,74.3615,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.3
